2023-01-26 14:26:10	Local7.Debug	127.0.0.1	Kiwi Syslog Server - Test message number 0001
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298009 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49961 (24.230.56.6/49961)
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 297987 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49957 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49957 to outside:24.230.56.6/49957 duration 0:00:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49962 to outside:24.230.56.6/49962
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298014 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49962 (24.230.56.6/49962)
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 297994 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49958 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49958 to outside:24.230.56.6/49958 duration 0:00:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302016: Teardown UDP connection 295392 for outside:24.220.1.100/53 to inside_1:192.168.1.6/49175 duration 0:02:01 bytes 120
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302016: Teardown UDP connection 295395 for outside:24.220.1.100/53 to inside_1:192.168.1.6/53637 duration 0:02:01 bytes 120
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302016: Teardown UDP connection 295398 for outside:24.220.1.100/53 to inside_1:192.168.1.6/49761 duration 0:02:01 bytes 144
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/49175 to outside:24.230.56.6/49175 duration 0:02:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/53637 to outside:24.230.56.6/53637 duration 0:02:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/49761 to outside:24.230.56.6/49761 duration 0:02:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49963 to outside:24.230.56.6/49963
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298025 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49963 (24.230.56.6/49963)
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 297999 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49959 duration 0:00:01 bytes 7941 TCP FINs
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49959 to outside:24.230.56.6/49959 duration 0:00:01
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49964 to outside:24.230.56.6/49964
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298030 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49964 (24.230.56.6/49964)
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298004 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49960 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 14:57:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49960 to outside:24.230.56.6/49960 duration 0:00:01
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49965 to outside:24.230.56.6/49965
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298035 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49965 (24.230.56.6/49965)
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298009 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49961 duration 0:00:01 bytes 6725 TCP FINs
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49961 to outside:24.230.56.6/49961 duration 0:00:01
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49966 to outside:24.230.56.6/49966
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298040 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49966 (24.230.56.6/49966)
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298014 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49962 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49962 to outside:24.230.56.6/49962 duration 0:00:01
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49967 to outside:24.230.56.6/49967
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298045 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49967 (24.230.56.6/49967)
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298025 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49963 duration 0:00:01 bytes 8243 TCP FINs
2023-01-26 14:57:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49963 to outside:24.230.56.6/49963 duration 0:00:01
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49968 to outside:24.230.56.6/49968
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298050 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49968 (24.230.56.6/49968)
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298030 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49964 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49964 to outside:24.230.56.6/49964 duration 0:00:01
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49969 to outside:24.230.56.6/49969
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298055 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49969 (24.230.56.6/49969)
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298035 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49965 duration 0:00:01 bytes 7949 TCP FINs
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49965 to outside:24.230.56.6/49965 duration 0:00:01
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49970 to outside:24.230.56.6/49970
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298060 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49970 (24.230.56.6/49970)
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298040 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49966 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49966 to outside:24.230.56.6/49966 duration 0:00:01
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49971 to outside:24.230.56.6/49971
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298065 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49971 (24.230.56.6/49971)
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298045 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49967 duration 0:00:01 bytes 8249 TCP FINs
2023-01-26 14:57:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49967 to outside:24.230.56.6/49967 duration 0:00:01
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49972 to outside:24.230.56.6/49972
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298070 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49972 (24.230.56.6/49972)
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298050 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49968 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49968 to outside:24.230.56.6/49968 duration 0:00:01
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49973 to outside:24.230.56.6/49973
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298075 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49973 (24.230.56.6/49973)
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298055 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49969 duration 0:00:01 bytes 8240 TCP FINs
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49969 to outside:24.230.56.6/49969 duration 0:00:01
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49974 to outside:24.230.56.6/49974
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298080 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49974 (24.230.56.6/49974)
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298060 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49970 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49970 to outside:24.230.56.6/49970 duration 0:00:01
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49975 to outside:24.230.56.6/49975
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298085 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49975 (24.230.56.6/49975)
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298065 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49971 duration 0:00:01 bytes 8225 TCP FINs
2023-01-26 14:57:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49971 to outside:24.230.56.6/49971 duration 0:00:01
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49976 to outside:24.230.56.6/49976
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298090 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49976 (24.230.56.6/49976)
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298070 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49972 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49972 to outside:24.230.56.6/49972 duration 0:00:01
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49977 to outside:24.230.56.6/49977
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298095 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49977 (24.230.56.6/49977)
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298075 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49973 duration 0:00:01 bytes 8217 TCP FINs
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49973 to outside:24.230.56.6/49973 duration 0:00:01
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49978 to outside:24.230.56.6/49978
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298100 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49978 (24.230.56.6/49978)
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298080 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49974 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49974 to outside:24.230.56.6/49974 duration 0:00:01
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49979 to outside:24.230.56.6/49979
2023-01-26 14:57:09	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298105 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49979 (24.230.56.6/49979)
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298085 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49975 duration 0:00:01 bytes 8220 TCP FINs
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49975 to outside:24.230.56.6/49975 duration 0:00:01
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49980 to outside:24.230.56.6/49980
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298110 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49980 (24.230.56.6/49980)
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298090 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49976 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49976 to outside:24.230.56.6/49976 duration 0:00:01
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49981 to outside:24.230.56.6/49981
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298115 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49981 (24.230.56.6/49981)
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298095 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49977 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49977 to outside:24.230.56.6/49977 duration 0:00:01
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49982 to outside:24.230.56.6/49982
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298120 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49982 (24.230.56.6/49982)
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298100 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49978 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49978 to outside:24.230.56.6/49978 duration 0:00:01
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_3:192.168.1.7/60481 to outside:24.230.56.6/60481
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 298125 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_3:192.168.1.7/60481 (24.230.56.6/60481)
2023-01-26 14:57:10	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 298127 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_3:192.168.1.7/60481 (24.230.56.6/60481)
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_3:192.168.1.7/49846 to outside:24.230.56.6/49846
2023-01-26 14:57:11	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:18.160.185.129
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298130 for outside:18.160.185.129/443 (18.160.185.129/443) to inside_3:192.168.1.7/49846 (24.230.56.6/49846)
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302020: Built outbound ICMP connection for faddr 24.220.1.100/0 gaddr 24.230.56.6/0 laddr 192.168.1.7/0 type 3 code 3 
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302021: Teardown ICMP connection for faddr 24.220.1.100/0 gaddr 24.230.56.6/0 laddr 192.168.1.7/0 type 3 code 3 
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49983 to outside:24.230.56.6/49983
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298137 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49983 (24.230.56.6/49983)
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298105 for outside:13.107.237.38/443 to inside_1:192.168.1.6/49979 duration 0:00:01 bytes 8243 TCP FINs
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49979 to outside:24.230.56.6/49979 duration 0:00:01
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49984 to outside:24.230.56.6/49984
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298142 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/49984 (24.230.56.6/49984)
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 298110 for outside:18.160.185.174/443 to inside_1:192.168.1.6/49980 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/49980 to outside:24.230.56.6/49980 duration 0:00:01
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/49985 to outside:24.230.56.6/49985
2023-01-26 14:57:11	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 298147 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/49985 (24.230.56.6/49985)
